Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Payment_Behaviour,Monthly_Balance,Credit_Score
33,Scientist,19795.52,7,10.0,34,8.0,15,21.0,22.79,15.0,Bad,3135.02,2.9,Yes,High_spent_Small_value_payments,185.18,0
36,Journalist,18717.02,8,5.0,15,5.0,9,16.0,10.3,10.0,Standard,2103.99,15.9,Yes,High_spent_Medium_value_payments,274.9,1
37,Journalist,18717.02,8,5.0,15,5.0,7,18.0,10.3,10.0,Standard,2103.99,15.1,Yes,Low_spent_Small_value_payments,276.43,0
37,Journalist,18717.02,8,5.0,15,5.0,4,18.0,15.3,10.0,Standard,2103.99,15.11,Yes,Low_spent_Small_value_payments,292.11,1
17,Journalist,19163.22,3,7.0,7,2.0,18,18.0,8.76,5.0,Standard,2226.37,16.7,Yes,High_spent_Small_value_payments,288.79,2
17,Journalist,19163.22,3,7.0,7,2.0,23,19.0,15.76,5.0,Standard,2226.37,16.8,Yes,Low_spent_Small_value_payments,302.24,1
27,Musician,63536.98,4,5.0,12,2.0,29,13.0,14.78,4.0,Standard,89.62,31.1,Yes,High_spent_Small_value_payments,440.92,1
27,Musician,63536.98,4,5.0,12,2.0,29,16.0,14.78,4.0,Standard,89.62,31.2,Yes,Low_spent_Large_value_payments,287.54,1
27,Musician,63536.98,4,5.0,12,2.0,29,16.0,14.78,4.0,Standard,89.62,31.3,Yes,High_spent_Medium_value_payments,568.14,1
40,Architect,9983.345,7,11.0,15,5.0,22,16.0,4.26,11.0,Standard,1823.35,9.8,Yes,Low_spent_Large_value_payments,285.69,1
40,Architect,9983.345,7,11.0,15,5.0,22,16.0,10.26,11.0,Standard,1823.35,9.9,Yes,High_spent_Large_value_payments,276.04,1
15,Accountant,27796.42,6,5.0,16,2.0,18,15.0,11.85,10.0,Standard,1073.94,27.7,Yes,High_spent_Large_value_payments,399.4,1
30,Engineer,132872.72,3,3.0,10,2.0,14,4.0,10.28,4.0,Good,89.68,28.2,No,Low_spent_Large_value_payments,326.82,2
41,Architect,140014.36,3,7.0,18,4.0,27,10.0,3.9,3.0,Standard,1151.7,17.3,No,Low_spent_Medium_value_payments,254.47,1
41,Architect,140014.36,3,7.0,18,4.0,27,10.0,3.9,3.0,Standard,1151.7,17.4,No,High_spent_Large_value_payments,779.57,1
42,Architect,140014.36,3,7.0,18,4.0,27,10.0,3.9,3.0,Standard,1151.7,17.6,No,High_spent_Medium_value_payments,679.67,1
42,Architect,140014.36,3,7.0,18,4.0,27,9.0,3.9,3.0,Standard,1151.7,17.7,No,Low_spent_Medium_value_payments,525.34,1
48,Accountant,37071.2,1,6.0,6,4.0,14,3.0,11.56,3.0,Good,869.99,18.7,No,Low_spent_Small_value_payments,239.12,2
48,Accountant,37071.2,1,6.0,6,4.0,14,5.0,11.56,3.0,Good,869.99,18.9,No,High_spent_Large_value_payments,397.9,2
38,Architect,40391.66,10,7.0,18,3.0,35,23.0,3.51,12.0,Bad,1950.62,7.11,Yes,Low_spent_Medium_value_payments,284.8,0
38,Architect,40391.66,10,7.0,18,3.0,30,23.0,3.51,12.0,Bad,1950.62,8.2,Yes,Low_spent_Large_value_payments,292.36,0
38,Architect,40391.66,10,7.0,18,3.0,39,21.0,3.51,12.0,Bad,1950.62,8.3,Yes,High_spent_Large_value_payments,481.28,0
38,Architect,40391.66,10,7.0,18,3.0,35,23.0,3.51,12.0,Bad,1950.62,8.5,Yes,High_spent_Medium_value_payments,401.32,1
38,Architect,40391.66,10,7.0,18,3.0,33,23.0,3.51,12.0,Bad,1950.62,8.6,Yes,Low_spent_Small_value_payments,233.56,0
18,Writer,7441.295,5,8.0,33,6.0,17,16.0,5.119999999999999,10.0,Standard,2569.3,5.7,Yes,Low_spent_Small_value_payments,255.58,0
19,Writer,7441.295,5,8.0,33,6.0,17,16.0,11.12,10.0,Standard,2569.3,5.11,Yes,Low_spent_Medium_value_payments,284.95,0
40,Scientist,19065.32,3,6.0,5,5.0,23,14.0,7.81,4.0,Standard,2008.06,16.7,Yes,Low_spent_Medium_value_payments,290.04,1
27,Manager,15013.73,7,4.0,14,6.0,23,12.0,8.22,5.0,Standard,1403.17,12.1,Yes,Low_spent_Small_value_payments,199.94,1
27,Manager,15013.73,7,4.0,14,6.0,23,7.0,8.22,5.0,Standard,1403.17,12.2,Yes,Low_spent_Small_value_payments,279.49,1
27,Manager,15013.73,7,4.0,14,6.0,23,9.0,8.22,5.0,Standard,1403.17,12.4,Yes,Low_spent_Large_value_payments,273.68,1
49,Developer,102885.32,3,5.0,16,1.0,13,13.0,10.31,4.0,Standard,605.34,29.0,Yes,High_spent_Medium_value_payments,742.08,1
38,Teacher,34212.01,6,5.0,10,3.0,21,9.0,8.12,1.0,Standard,512.38,27.11,No,Low_spent_Small_value_payments,237.78,1
38,Teacher,34212.01,6,5.0,10,3.0,16,10.0,8.12,1.0,Standard,512.38,28.3,No,High_spent_Large_value_payments,431.75,1
26,Entrepreneur,118487.16,8,4.0,20,4.0,15,20.0,9.76,1.0,Standard,140.26,31.5,No,Low_spent_Medium_value_payments,598.1,1
26,Entrepreneur,118487.16,8,4.0,20,4.0,15,22.0,9.76,1.0,Standard,140.26,31.6,No,High_spent_Large_value_payments,745.52,1
26,Entrepreneur,118487.16,8,4.0,20,4.0,15,20.0,9.76,1.0,Standard,140.26,31.7,No,High_spent_Small_value_payments,580.32,1
26,Entrepreneur,118487.16,8,4.0,20,4.0,15,21.0,9.76,1.0,Standard,140.26,31.1,No,High_spent_Medium_value_payments,758.55,1
46,Architect,24199.24,3,7.0,6,1.0,26,14.0,0.67,2.0,Good,784.35,21.2,No,High_spent_Small_value_payments,405.02,2
46,Architect,24199.24,3,7.0,6,1.0,28,12.0,1.67,2.0,Good,784.35,21.5,No,High_spent_Medium_value_payments,392.5,2
31,Manager,16578.115,3,5.0,15,2.0,10,16.0,13.29,2.0,Standard,1054.86,22.9,Yes,High_spent_Medium_value_payments,345.37,1
31,Manager,16578.115,3,5.0,15,2.0,10,13.0,13.29,2.0,Standard,1054.86,22.1,Yes,Low_spent_Small_value_payments,353.05,1
32,Manager,16578.115,3,5.0,15,2.0,10,12.0,17.29,7.0,Standard,1054.86,23.2,Yes,Low_spent_Medium_value_payments,347.31,1
27,Media_Manager,91690.53,2,6.0,2,2.0,6,8.0,4.95,2.0,Good,1295.18,31.0,No,High_spent_Large_value_payments,732.69,2
27,Media_Manager,91690.53,2,6.0,2,2.0,6,8.0,4.95,4.0,Good,1295.18,31.4,No,High_spent_Medium_value_payments,609.29,1
36,Entrepreneur,30502.54,8,7.0,24,7.0,26,21.0,18.23,8.0,Standard,1672.68,14.5,Yes,High_spent_Large_value_payments,301.35,0
37,Entrepreneur,30502.54,8,7.0,24,7.0,25,20.0,18.23,8.0,Standard,1672.68,14.8,Yes,Low_spent_Large_value_payments,161.93,1
37,Entrepreneur,30502.54,8,7.0,24,7.0,25,20.0,18.23,8.0,Standard,1672.68,14.9,Yes,High_spent_Medium_value_payments,248.61,0
37,Entrepreneur,30502.54,8,7.0,24,7.0,25,17.0,18.23,8.0,Standard,1672.68,14.1,Yes,High_spent_Large_value_payments,324.2,0
37,Entrepreneur,30502.54,8,7.0,24,7.0,25,20.0,18.23,8.0,Standard,1672.68,14.11,Yes,Low_spent_Large_value_payments,175.61,0
37,Entrepreneur,30502.54,8,7.0,24,7.0,25,20.0,13.23,8.0,Standard,1672.68,15.0,Yes,Low_spent_Small_value_payments,179.81,0
20,Media_Manager,30272.61,3,3.0,15,1.0,30,8.0,8.83,9.0,Standard,180.94,16.2,Yes,Low_spent_Large_value_payments,353.16,1
21,Media_Manager,30272.61,3,3.0,15,1.0,30,8.0,8.83,9.0,Standard,180.94,16.3,Yes,Low_spent_Small_value_payments,335.11,1
32,Accountant,42220.39,1,4.0,1,4.0,11,9.0,7.48,1.0,Good,257.81,22.5,No,Low_spent_Large_value_payments,264.33,1
32,Accountant,42220.39,1,4.0,1,4.0,6,9.0,2.4800000000000004,1.0,Good,257.81,22.6,No,Low_spent_Small_value_payments,172.46,1
32,Accountant,42220.39,1,4.0,1,4.0,9,9.0,7.48,1.0,Good,257.81,22.7,No,Low_spent_Medium_value_payments,327.48,1
51,Architect,43581.13,4,3.0,9,3.0,14,2.0,3.5600000000000005,2.0,Good,900.83,23.5,No,High_spent_Large_value_payments,414.18,2
33,Doctor,35376.32,8,3.0,19,3.0,12,17.0,15.14,7.0,Standard,1166.47,18.2,Yes,High_spent_Medium_value_payments,405.65,1
33,Doctor,35376.32,8,3.0,19,3.0,12,17.0,21.14,7.0,Standard,1166.47,18.3,Yes,High_spent_Medium_value_payments,402.0,1
33,Doctor,35376.32,8,3.0,19,3.0,12,15.0,15.14,7.0,Standard,1166.47,18.6,Yes,Low_spent_Large_value_payments,357.33,1
26,Entrepreneur,19853.35,7,4.0,6,2.0,21,17.0,11.63,1.0,Standard,816.46,18.1,No,Low_spent_Medium_value_payments,369.67,1
44,Journalist,7512.225,7,7.0,14,5.0,6,19.0,11.87,7.0,Standard,540.07,8.1,Yes,Low_spent_Small_value_payments,288.24,1
44,Journalist,7512.225,7,7.0,14,5.0,6,17.0,10.87,9.0,Standard,540.07,8.2,Yes,Low_spent_Small_value_payments,257.59,1
44,Journalist,7512.225,7,7.0,14,5.0,6,20.0,11.87,9.0,Standard,540.07,8.5,Yes,High_spent_Medium_value_payments,270.48,1
44,Journalist,7512.225,7,7.0,14,5.0,2,15.0,11.87,9.0,Standard,540.07,8.7,Yes,High_spent_Small_value_payments,254.95,1
33,Media_Manager,9444.795,7,8.0,28,6.0,31,11.0,17.57,7.0,Standard,1701.58,5.7,Yes,Low_spent_Small_value_payments,276.01,0
34,Media_Manager,9444.795,7,8.0,28,6.0,25,12.0,17.57,7.0,Standard,1701.58,5.9,Yes,High_spent_Large_value_payments,277.27,0
34,Media_Manager,9444.795,7,8.0,28,6.0,26,11.0,17.57,7.0,Standard,1701.58,5.1,Yes,Low_spent_Small_value_payments,284.84,0
34,Media_Manager,9444.795,7,8.0,28,6.0,26,11.0,17.57,7.0,Standard,1701.58,5.11,Yes,Low_spent_Medium_value_payments,277.18,0
46,Doctor,70112.78,1,7.0,3,2.0,5,3.0,1.75,2.0,Good,877.06,24.11,No,Low_spent_Medium_value_payments,339.93,1
46,Doctor,70112.78,1,7.0,3,2.0,5,1.0,1.75,5.0,Good,877.06,25.4,No,High_spent_Medium_value_payments,656.71,0
47,Doctor,70112.78,1,7.0,3,2.0,5,3.0,1.75,5.0,Good,877.06,25.5,No,High_spent_Medium_value_payments,594.1,0
37,Manager,68935.26,1,5.0,8,3.0,14,6.0,3.25,5.0,Good,457.81,25.1,No,High_spent_Large_value_payments,612.93,2
42,Doctor,31807.0,8,3.0,14,2.0,21,8.0,14.68,1.0,Standard,611.04,20.1,Yes,Low_spent_Small_value_payments,332.52,1
42,Doctor,31807.0,8,3.0,14,2.0,18,8.0,14.68,1.0,Standard,611.04,20.7,Yes,Low_spent_Large_value_payments,304.86,2
36,Musician,10025.2,10,10.0,21,7.0,23,14.0,16.88,12.0,Standard,1409.58,15.3,Yes,Low_spent_Small_value_payments,216.15,0
39,Media_Manager,64036.88,8,4.0,15,4.0,26,15.0,14.7,4.0,Standard,1635.19,7.1,Yes,High_spent_Large_value_payments,578.19,1
39,Media_Manager,64036.88,8,4.0,15,4.0,29,15.0,14.7,4.0,Standard,1635.19,7.11,Yes,Low_spent_Medium_value_payments,413.34,1
39,Media_Manager,64036.88,8,4.0,15,4.0,31,15.0,14.7,4.0,Standard,1635.19,8.0,Yes,Low_spent_Medium_value_payments,302.33,1
39,Media_Manager,64036.88,8,4.0,15,4.0,29,15.0,14.7,4.0,Standard,1635.19,8.1,Yes,High_spent_Large_value_payments,608.44,1
39,Media_Manager,64036.88,8,4.0,15,4.0,29,15.0,14.7,4.0,Standard,1635.19,8.2,Yes,High_spent_Small_value_payments,549.37,1
39,Media_Manager,64036.88,8,4.0,15,4.0,31,15.0,14.7,9.0,Standard,1635.19,8.3,Yes,Low_spent_Large_value_payments,434.15,1
29,Teacher,9783.245,8,6.0,29,8.0,45,19.0,7.75,7.0,Bad,1684.06,18.5,Yes,Low_spent_Small_value_payments,233.23,0
29,Teacher,9783.245,8,6.0,29,8.0,50,16.0,6.75,7.0,Bad,1684.06,18.9,Yes,High_spent_Small_value_payments,266.3,0
30,Teacher,9783.245,8,6.0,29,8.0,45,17.0,7.75,7.0,Bad,1684.06,18.11,Yes,Low_spent_Small_value_payments,243.34,0
22,Accountant,86522.72,8,5.0,13,1.0,14,9.0,15.51,8.0,Standard,455.22,27.9,Yes,High_spent_Medium_value_payments,774.72,1
22,Accountant,86522.72,8,5.0,13,1.0,14,8.0,9.51,8.0,Standard,455.22,28.1,Yes,High_spent_Large_value_payments,724.85,1
22,Accountant,86522.72,8,5.0,13,1.0,16,13.0,15.51,8.0,Standard,455.22,28.2,Yes,Low_spent_Medium_value_payments,471.61,1
50,Entrepreneur,15606.515,3,4.0,6,4.0,7,1.0,9.37,2.0,Good,257.85,33.5,No,High_spent_Medium_value_payments,304.65,0
24,Developer,28230.92,8,6.0,32,7.0,49,17.0,22.17,11.0,Bad,2989.13,6.1,Yes,Low_spent_Small_value_payments,162.55,1
24,Developer,28230.92,8,6.0,32,7.0,49,16.0,25.17,11.0,Bad,2989.13,6.11,Yes,Low_spent_Small_value_payments,97.43,1
24,Developer,28230.92,8,6.0,32,7.0,49,16.0,25.17,11.0,Bad,2989.13,7.1,Yes,Low_spent_Large_value_payments,169.96,1
24,Developer,28230.92,8,6.0,32,7.0,49,16.0,26.17,11.0,Bad,2989.13,7.2,Yes,Low_spent_Large_value_payments,161.23,1
19,Teacher,11970.955,8,4.0,7,2.0,31,8.0,11.72,1.0,Standard,889.62,26.0,No,Low_spent_Small_value_payments,282.13,1
19,Teacher,11970.955,8,4.0,7,2.0,26,8.0,4.72,1.0,Standard,889.62,26.1,No,Low_spent_Medium_value_payments,332.08,1
19,Teacher,11970.955,8,4.0,7,2.0,26,7.0,4.72,1.0,Standard,889.62,26.4,No,Low_spent_Medium_value_payments,318.24,1
40,Manager,112362.76,4,4.0,5,4.0,25,20.0,12.86,2.0,Standard,1358.65,23.4,No,High_spent_Medium_value_payments,686.11,1
40,Manager,112362.76,4,4.0,5,4.0,27,20.0,5.86,2.0,Standard,1358.65,23.7,No,High_spent_Large_value_payments,727.45,0
40,Manager,112362.76,4,4.0,5,4.0,25,17.0,5.86,2.0,Standard,1358.65,23.8,No,Low_spent_Medium_value_payments,546.98,1
20,Manager,33335.24,1,6.0,8,1.0,1,7.0,4.07,4.0,Good,1226.23,21.4,No,High_spent_Large_value_payments,502.01,1
20,Manager,33335.24,1,6.0,8,1.0,1,7.0,8.07,4.0,Good,1226.23,21.6,No,High_spent_Large_value_payments,464.76,1
20,Manager,33335.24,1,6.0,8,1.0,6,7.0,4.07,4.0,Good,1226.23,21.7,No,Low_spent_Small_value_payments,373.18,1
32,Manager,131577.84,2,3.0,3,2.0,14,2.0,1.53,2.0,Good,816.21,21.6,No,Low_spent_Large_value_payments,619.92,2
32,Manager,131577.84,2,3.0,3,2.0,14,2.0,3.53,2.0,Good,816.21,21.9,No,Low_spent_Medium_value_payments,697.41,2
49,Entrepreneur,32314.44,2,5.0,5,3.0,6,11.0,16.54,2.0,Good,1339.6,22.3,No,Low_spent_Large_value_payments,377.89,2
45,Musician,99127.04,8,3.0,10,4.0,15,19.0,13.88,7.0,Standard,1126.35,26.3,Yes,High_spent_Large_value_payments,750.7,1
45,Musician,99127.04,8,3.0,10,4.0,17,19.0,13.88,7.0,Standard,1126.35,26.6,Yes,Low_spent_Medium_value_payments,502.65,1
46,Musician,99127.04,8,3.0,10,4.0,17,19.0,13.88,7.0,Standard,1126.35,26.8,Yes,High_spent_Large_value_payments,712.18,1
15,Writer,10405.01,6,7.0,30,5.0,54,15.0,12.66,9.0,Standard,2086.22,14.9,Yes,High_spent_Small_value_payments,250.04,0
15,Writer,10405.01,6,7.0,30,5.0,54,15.0,12.66,9.0,Standard,2086.22,14.11,Yes,Low_spent_Small_value_payments,298.1,0
15,Writer,10405.01,6,7.0,30,5.0,54,15.0,13.66,9.0,Standard,2086.22,15.0,Yes,Low_spent_Medium_value_payments,290.35,0
15,Writer,10405.01,6,7.0,30,5.0,54,15.0,12.66,9.0,Standard,2086.22,15.1,Yes,Low_spent_Small_value_payments,247.14,0
21,Doctor,29608.46,7,8.0,31,7.0,42,15.0,9.06,10.0,Bad,1286.07,14.1,Yes,High_spent_Medium_value_payments,327.71,1
21,Doctor,29608.46,7,8.0,31,7.0,45,16.0,9.06,10.0,Bad,1286.07,14.11,Yes,High_spent_Small_value_payments,300.85,0
22,Doctor,29608.46,7,8.0,31,7.0,41,16.0,8.06,10.0,Bad,1286.07,15.2,Yes,High_spent_Small_value_payments,210.75,0
22,Doctor,29608.46,7,8.0,31,7.0,39,15.0,9.06,10.0,Bad,1286.07,15.3,Yes,Low_spent_Small_value_payments,286.89,0
30,Entrepreneur,29999.94,10,9.0,15,5.0,42,21.0,7.67,10.0,Bad,2593.23,16.3,Yes,Low_spent_Medium_value_payments,283.83,0
30,Entrepreneur,29999.94,10,9.0,15,5.0,42,20.0,7.67,10.0,Bad,2593.23,16.4,Yes,High_spent_Medium_value_payments,377.74,0
30,Entrepreneur,29999.94,10,9.0,15,5.0,42,21.0,3.67,13.0,Bad,2593.23,16.8,Yes,Low_spent_Small_value_payments,279.22,0
15,Musician,52972.5,7,5.0,32,3.0,46,24.0,7.2,11.0,Bad,2196.59,8.7,Yes,Low_spent_Medium_value_payments,505.88,0
15,Musician,52972.5,7,5.0,32,3.0,49,24.0,7.2,11.0,Bad,2196.59,8.9,Yes,Low_spent_Small_value_payments,115.92,0
15,Musician,52972.5,7,5.0,32,3.0,46,24.0,7.2,11.0,Bad,2196.59,8.1,Yes,High_spent_Small_value_payments,372.64,1
15,Musician,52972.5,7,5.0,32,3.0,46,26.0,7.2,12.0,Bad,2196.59,9.1,Yes,High_spent_Medium_value_payments,483.87,1
30,Lawyer,15746.63,4,3.0,18,5.0,22,13.0,10.83,4.0,Standard,2098.83,11.6,Yes,Low_spent_Medium_value_payments,279.82,0
30,Lawyer,15746.63,4,3.0,18,5.0,20,13.0,10.83,4.0,Standard,2098.83,11.7,Yes,Low_spent_Small_value_payments,255.56,0
31,Lawyer,15746.63,4,3.0,18,5.0,22,12.0,10.83,7.0,Standard,2098.83,11.11,Yes,Low_spent_Small_value_payments,228.89,0
47,Architect,31895.07,3,6.0,2,4.0,16,7.0,3.06,2.0,Good,220.33,21.9,No,High_spent_Small_value_payments,310.1,0
47,Architect,31895.07,3,6.0,2,4.0,16,9.0,3.06,2.0,Good,220.33,21.1,No,High_spent_Small_value_payments,284.01,0
48,Architect,31895.07,3,6.0,2,4.0,16,8.0,3.06,2.0,Good,220.33,22.1,No,Low_spent_Large_value_payments,360.65,0
31,Architect,30922.28,1,5.0,12,2.0,19,1.0,11.71,2.0,Good,957.53,21.6,No,Low_spent_Small_value_payments,194.3,0
32,Architect,30922.28,1,5.0,12,2.0,19,1.0,11.71,2.0,Good,957.53,21.8,No,High_spent_Medium_value_payments,399.58,0
26,Lawyer,39696.98,5,5.0,10,1.0,16,3.0,1.98,1.0,Good,133.3,21.3,No,High_spent_Medium_value_payments,465.33,0
26,Lawyer,39696.98,5,5.0,10,1.0,11,3.0,1.98,1.0,Good,133.3,21.5,No,High_spent_Medium_value_payments,482.96,1
26,Lawyer,39696.98,5,5.0,10,1.0,11,3.0,1.98,1.0,Good,133.3,21.6,No,High_spent_Medium_value_payments,501.68,0
27,Lawyer,39696.98,5,5.0,10,1.0,11,3.0,1.98,1.0,Good,133.3,21.9,No,Low_spent_Large_value_payments,335.23,0
52,Mechanic,13074.395,8,7.0,8,1.0,9,14.0,5.96,6.0,Good,1048.26,30.4,No,Low_spent_Medium_value_payments,306.9,1
52,Mechanic,13074.395,8,7.0,8,1.0,9,15.0,5.96,6.0,Good,1048.26,30.5,No,Low_spent_Medium_value_payments,299.75,2
52,Mechanic,13074.395,8,7.0,8,1.0,9,13.0,5.96,6.0,Good,1048.26,30.6,No,Low_spent_Small_value_payments,288.64,2
30,Manager,76087.68,6,3.0,9,4.0,14,7.0,13.73,2.0,Standard,50.22,21.8,Yes,High_spent_Medium_value_payments,477.93,1
31,Manager,76087.68,6,3.0,9,4.0,14,10.0,13.73,2.0,Standard,50.22,21.11,Yes,High_spent_Medium_value_payments,451.5,1
23,Mechanic,51824.94,6,7.0,26,8.0,33,21.0,0.63,8.0,Bad,2958.02,7.8,Yes,High_spent_Small_value_payments,330.8,0
31,Journalist,11431.775,8,6.0,16,4.0,2,15.0,0.52,3.0,Standard,117.57,16.1,No,Low_spent_Small_value_payments,231.38,1
31,Journalist,11431.775,8,6.0,16,4.0,7,15.0,0.52,3.0,Standard,117.57,16.11,No,Low_spent_Small_value_payments,261.38,1
38,Doctor,14224.655,8,6.0,13,1.0,27,10.0,8.1,1.0,Standard,1343.01,32.1,No,Low_spent_Small_value_payments,312.6,1
38,Doctor,14224.655,8,6.0,13,1.0,27,9.0,8.1,5.0,Standard,1343.01,32.11,No,Low_spent_Large_value_payments,341.2,1
38,Doctor,14224.655,8,6.0,13,1.0,27,9.0,8.1,5.0,Standard,1343.01,33.1,No,Low_spent_Small_value_payments,355.46,1
38,Doctor,14224.655,8,6.0,13,1.0,26,8.0,8.1,5.0,Standard,1343.01,33.2,No,Low_spent_Medium_value_payments,347.1,1
46,Musician,142170.12,3,4.0,8,2.0,3,1.0,2.58,3.0,Good,282.56,24.5,No,High_spent_Small_value_payments,722.88,2
46,Musician,142170.12,3,4.0,8,2.0,3,1.0,2.58,3.0,Good,282.56,24.7,No,Low_spent_Medium_value_payments,481.78,2
46,Musician,142170.12,3,4.0,8,2.0,3,1.0,2.58,3.0,Good,282.56,24.9,No,Low_spent_Small_value_payments,400.57,2
45,Mechanic,19951.765,1,1.0,12,2.0,10,6.0,2.89,5.0,Good,1463.07,33.1,No,High_spent_Small_value_payments,290.74,2
36,Teacher,94454.1,1,4.0,5,3.0,9,6.0,1.63,4.0,Good,1342.61,30.0,No,High_spent_Medium_value_payments,566.56,2
36,Teacher,94454.1,1,4.0,5,3.0,9,8.0,1.63,6.0,Good,1342.61,30.3,No,High_spent_Large_value_payments,738.33,2
44,Media_Manager,36980.1,6,10.0,29,6.0,49,14.0,9.55,12.0,Standard,2403.26,17.3,Yes,High_spent_Small_value_payments,303.92,0
44,Media_Manager,36980.1,6,10.0,29,6.0,54,16.0,9.55,14.0,Standard,2403.26,17.6,Yes,Low_spent_Large_value_payments,291.49,0
44,Media_Manager,36980.1,6,10.0,29,6.0,54,18.0,9.55,14.0,Standard,2403.26,17.7,Yes,High_spent_Medium_value_payments,271.19,1
29,Developer,7709.625,7,9.0,31,6.0,28,18.0,12.01,14.0,Bad,2518.98,8.8,Yes,Low_spent_Medium_value_payments,300.46,0
53,Journalist,34547.54,6,6.0,5,1.0,19,11.0,3.59,1.0,Good,939.31,22.4,No,High_spent_Small_value_payments,374.51,1
54,Journalist,34547.54,6,6.0,5,1.0,19,10.0,1.59,1.0,Good,939.31,22.6,No,High_spent_Medium_value_payments,444.98,2
54,Journalist,34547.54,6,6.0,5,1.0,19,13.0,3.59,6.0,Good,939.31,22.8,No,High_spent_Large_value_payments,439.52,1
40,Entrepreneur,46113.81,7,5.0,24,2.0,19,12.0,11.77,9.0,Standard,2530.66,15.1,Yes,High_spent_Medium_value_payments,481.79,1
14,Doctor,8882.47,9,7.0,19,7.0,44,15.0,15.62,7.0,Bad,1580.91,19.2,Yes,Low_spent_Small_value_payments,247.22,0
14,Doctor,8882.47,9,7.0,19,7.0,40,16.0,15.62,7.0,Bad,1580.91,19.4,Yes,High_spent_Small_value_payments,271.69,0
26,Manager,34128.92,6,8.0,31,6.0,22,22.0,3.99,13.0,Bad,2626.28,5.6,Yes,Low_spent_Small_value_payments,76.19,0
26,Manager,34128.92,6,8.0,31,6.0,23,20.0,3.99,13.0,Bad,2626.28,5.1,Yes,High_spent_Small_value_payments,285.98,0
26,Manager,34128.92,6,8.0,31,6.0,18,19.0,3.99,13.0,Bad,2626.28,6.0,Yes,High_spent_Small_value_payments,245.17,0
43,Scientist,29042.45,3,5.0,5,1.0,5,16.0,9.72,3.0,Standard,1092.55,23.8,Yes,High_spent_Large_value_payments,395.63,1
43,Scientist,29042.45,3,5.0,5,1.0,5,16.0,9.72,4.0,Standard,1092.55,23.1,Yes,Low_spent_Small_value_payments,365.04,1
43,Scientist,29042.45,3,5.0,5,1.0,5,19.0,9.72,4.0,Standard,1092.55,24.0,Yes,Low_spent_Large_value_payments,272.87,1
32,Architect,26716.09,4,5.0,6,3.0,30,17.0,4.1,1.0,Standard,643.89,15.8,No,Low_spent_Medium_value_payments,386.59,1
33,Architect,26716.09,4,5.0,6,3.0,30,17.0,4.1,1.0,Standard,643.89,15.1,No,High_spent_Small_value_payments,351.27,2
33,Architect,26716.09,4,5.0,6,3.0,27,16.0,4.1,1.0,Standard,643.89,16.1,No,High_spent_Medium_value_payments,379.97,2
44,Media_Manager,8681.77,6,9.0,23,7.0,47,24.0,24.6,12.0,Bad,2216.25,14.4,Yes,Low_spent_Medium_value_payments,296.9,0
44,Media_Manager,8681.77,6,9.0,23,7.0,47,21.0,19.6,17.0,Bad,2216.25,14.11,Yes,Low_spent_Medium_value_payments,258.56,1
38,Media_Manager,10034.55,4,4.0,28,6.0,25,12.0,10.65,7.0,Standard,1669.84,9.6,Yes,Low_spent_Small_value_payments,277.78,0
51,Musician,38175.39,1,2.0,7,3.0,1,8.0,11.81,2.0,Good,315.36,27.11,No,High_spent_Medium_value_payments,441.64,2
52,Musician,38175.39,1,2.0,7,3.0,1,8.0,11.81,2.0,Good,315.36,28.1,No,Low_spent_Medium_value_payments,297.0,2
52,Musician,38175.39,1,2.0,7,3.0,1,7.0,11.81,2.0,Good,315.36,28.2,No,Low_spent_Medium_value_payments,417.32,2
52,Musician,38175.39,1,2.0,7,3.0,5,8.0,11.81,2.0,Good,315.36,28.3,No,High_spent_Small_value_payments,409.18,2
38,Teacher,39399.9,6,6.0,17,2.0,27,19.0,18.62,12.0,Standard,2206.86,11.5,Yes,Low_spent_Medium_value_payments,267.65,0
38,Teacher,39399.9,6,6.0,17,2.0,25,18.0,18.62,12.0,Standard,2206.86,11.8,Yes,High_spent_Small_value_payments,478.2,0
38,Teacher,39399.9,6,6.0,17,2.0,26,18.0,18.62,15.0,Standard,2206.86,11.1,Yes,Low_spent_Large_value_payments,266.1,0
39,Teacher,39399.9,6,6.0,17,2.0,27,18.0,18.62,15.0,Standard,2206.86,12.0,Yes,High_spent_Large_value_payments,472.1,0
52,Manager,33200.52,6,4.0,20,2.0,25,15.0,9.59,4.0,Standard,1290.73,17.6,No,High_spent_Small_value_payments,325.07,1
52,Manager,33200.52,6,4.0,20,2.0,25,16.0,12.59,4.0,Standard,1290.73,17.11,No,High_spent_Medium_value_payments,460.72,1
52,Manager,33200.52,6,4.0,20,2.0,25,18.0,8.59,7.0,Standard,1290.73,18.0,No,Low_spent_Small_value_payments,290.32,1
39,Entrepreneur,7792.475,6,7.0,16,7.0,16,18.0,16.6,9.0,Standard,2041.74,14.1,Yes,High_spent_Medium_value_payments,247.27,0
39,Entrepreneur,7792.475,6,7.0,16,7.0,19,15.0,20.6,9.0,Standard,2041.74,15.0,Yes,Low_spent_Small_value_payments,240.75,0
